,dewpoint,height,pressure,relative humidity,temperature
0,999.0,128.0,1000.0,999.0,999.0
1,21.3,185.0,993.0,77.1,25.6
2,17.4,220.7,989.0,61.2,25.4
3,999.0,300.0,9999.0,999.0,999.0
4,999.0,600.0,9999.0,999.0,999.0
5,15.6,666.8,940.0,68.7,21.6
6,15.0,806.8,925.0,68.6,21.0
7,999.0,900.0,9999.0,999.0,999.0
8,12.6,1540.0,850.0,72.5,17.6
9,11.0,1754.1,829.0,72.2,16.0
10,999.0,1800.0,9999.0,999.0,999.0
11,999.0,2100.0,9999.0,999.0,999.0
12,4.2,2347.8,773.0,54.4,13.2
13,999.0,2400.0,9999.0,999.0,999.0
14,-6.0,2671.1,744.0,24.5,14.0
15,999.0,2700.0,9999.0,999.0,999.0
16,1.8,3111.7,706.0,57.5,9.8
17,1.4,3179.0,700.0,57.4,9.4
18,1.6,3334.8,687.0,61.4,8.6
19,-1.4,3829.7,647.0,60.7,5.6
20,-15.8,4138.9,623.0,21.7,4.2
21,999.0,4200.0,9999.0,999.0,999.0
22,-11.0,4417.5,602.0,37.5,2.0
23,999.0,4800.0,9999.0,999.0,999.0
24,-16.7,4843.0,571.0,28.6,-0.7
25,-27.9,4984.3,561.0,10.8,-0.9
26,-13.1,5142.7,550.0,39.7,-1.1
27,-24.8,5289.8,540.0,13.3,0.2
28,999.0,5400.0,9999.0,999.0,999.0
29,-24.7,5839.0,504.0,19.3,-4.7
30,-27.9,5890.0,500.0,14.6,-4.9
31,999.0,6000.0,9999.0,999.0,999.0
32,-35.9,6764.4,447.0,10.0,-9.9
33,-31.5,7620.0,400.0,24.1,-15.5
34,-32.1,7830.0,389.0,26.0,-17.1
35,999.0,8100.0,9999.0,999.0,999.0
36,-42.3,8244.8,368.0,11.1,-19.3
37,-37.5,8957.4,334.0,31.7,-25.5
38,999.0,9000.0,9999.0,999.0,999.0
39,-37.1,9044.7,330.0,34.8,-26.1
40,-46.3,9720.0,300.0,21.4,-31.3
41,999.0,9900.0,9999.0,999.0,999.0
42,-59.3,10771.5,258.0,10.1,-39.3
43,999.0,10990.0,250.0,999.0,-41.1
44,999.0,11100.0,9999.0,999.0,999.0
45,999.0,11906.6,218.0,999.0,-48.3
46,999.0,12460.0,200.0,999.0,-53.9
47,999.0,12600.0,9999.0,999.0,999.0
48,999.0,13410.0,172.0,999.0,-62.5
49,999.0,13815.0,161.0,999.0,-65.1
50,999.0,14250.0,150.0,999.0,-67.9
51,999.0,14700.0,9999.0,999.0,999.0
52,999.0,15300.0,9999.0,999.0,999.0
53,999.0,15609.4,119.0,999.0,-78.1
54,999.0,16373.8,104.0,999.0,-80.7
55,999.0,16500.0,9999.0,999.0,999.0
56,999.0,16538.7,101.0,999.0,-80.5
57,999.0,16590.0,100.0,999.0,-80.5
58,999.0,16800.0,9999.0,999.0,999.0
59,999.0,17100.0,9999.0,999.0,999.0
60,999.0,17400.0,9999.0,999.0,999.0
61,999.0,17700.0,9999.0,999.0,999.0
62,999.0,18300.0,9999.0,999.0,999.0
63,999.0,18600.0,9999.0,999.0,999.0
64,999.0,18630.0,70.0,999.0,-72.7
65,999.0,18900.0,9999.0,999.0,999.0
66,999.0,20100.0,9999.0,999.0,999.0
67,999.0,20640.0,50.0,999.0,-66.7
68,999.0,20700.0,9999.0,999.0,999.0
69,999.0,21000.0,9999.0,999.0,999.0
70,999.0,21300.0,9999.0,999.0,999.0
71,999.0,21600.0,9999.0,999.0,999.0
72,999.0,21900.0,9999.0,999.0,999.0
73,999.0,22200.0,9999.0,999.0,999.0
74,999.0,22500.0,9999.0,999.0,999.0
75,999.0,22800.0,9999.0,999.0,999.0
76,999.0,23700.0,9999.0,999.0,999.0
77,999.0,23780.0,30.0,999.0,-60.7
78,999.0,24600.0,9999.0,999.0,999.0
79,999.0,25500.0,9999.0,999.0,999.0
