,dewpoint,height,pressure,relative humidity,temperature
0,999.0,10.0,1000.0,999.0,999.0
1,999.0,1446.0,850.0,999.0,999.0
2,3.0,1619.0,834.0,21.3,27.0
3,-12.0,1812.8,816.0,7.7,25.0
4,999.0,2743.0,9999.0,999.0,999.0
5,-9.4,3111.0,700.0,22.0,11.6
6,999.0,3352.0,9999.0,999.0,999.0
7,-8.0,3588.1,661.0,33.5,7.0
8,999.0,3657.0,9999.0,999.0,999.0
9,999.0,4267.0,9999.0,999.0,999.0
10,999.0,4571.0,9999.0,999.0,999.0
11,999.0,4876.0,9999.0,999.0,999.0
12,-10.2,5195.1,541.0,87.5,-8.5
13,-13.0,5515.7,519.0,87.2,-11.3
14,-15.3,5634.9,511.0,74.6,-11.7
15,-20.9,5680.1,508.0,43.6,-10.9
16,-23.9,5725.8,505.0,30.9,-9.9
17,-22.9,5790.0,500.0,33.8,-9.9
18,999.0,5791.0,9999.0,999.0,999.0
19,-24.7,6072.1,482.0,33.2,-11.7
20,999.0,6095.0,9999.0,999.0,999.0
21,999.0,7315.0,9999.0,999.0,999.0
22,-35.9,7470.0,400.0,29.5,-22.9
23,999.0,7619.0,9999.0,999.0,999.0
24,999.0,9143.0,9999.0,999.0,999.0
25,-48.9,9500.0,300.0,41.8,-40.9
26,999.0,9753.0,9999.0,999.0,999.0
27,-53.3,10037.3,277.0,40.1,-45.3
28,999.0,10667.0,9999.0,999.0,999.0
29,-57.1,10720.0,250.0,38.7,-49.1
30,999.0,11582.0,9999.0,999.0,999.0
31,-63.9,11909.3,208.0,36.0,-55.9
32,-64.7,12160.0,200.0,35.7,-56.7
33,-66.3,13184.0,170.0,39.7,-59.3
34,999.0,13411.0,9999.0,999.0,999.0
35,-65.9,13970.0,150.0,39.9,-58.9
36,999.0,14325.0,9999.0,999.0,999.0
37,-66.1,14631.9,135.0,35.1,-58.1
38,999.0,15239.0,9999.0,999.0,999.0
39,999.0,16459.0,9999.0,999.0,999.0
40,-70.5,16490.0,100.0,38.0,-63.5
41,-69.9,16670.9,97.1,38.2,-62.9
42,-69.3,17063.9,91.1,38.5,-62.3
43,999.0,17370.0,9999.0,999.0,999.0
44,999.0,18590.0,9999.0,999.0,999.0
45,-73.5,18680.0,70.0,36.7,-66.5
46,999.0,19500.0,9999.0,999.0,999.0
47,-64.7,20760.0,50.0,35.7,-56.7
48,999.0,21330.0,9999.0,999.0,999.0
49,999.0,23470.0,9999.0,999.0,999.0
50,-60.1,24030.0,30.0,33.4,-51.1
51,999.0,24990.0,9999.0,999.0,999.0
52,999.0,25600.0,9999.0,999.0,999.0
53,-56.7,26700.0,20.0,31.0,-46.7
54,999.0,27430.0,9999.0,999.0,999.0
55,999.0,28950.0,9999.0,999.0,999.0
