,dewpoint,height,pressure,relative humidity,temperature
0,999.0,154.0,1000.0,999.0,999.0
1,8.2,359.0,976.0,43.2,21.2
2,5.8,821.9,925.0,48.2,16.8
3,999.0,1219.0,9999.0,999.0,999.0
4,4.2,1534.0,850.0,66.3,10.2
5,999.0,1828.0,9999.0,999.0,999.0
6,999.0,2133.0,9999.0,999.0,999.0
7,999.0,2438.0,9999.0,999.0,999.0
8,-1.3,2604.8,746.0,83.4,1.2
9,999.0,2743.0,9999.0,999.0,999.0
10,-2.7,2757.3,732.0,78.5,0.6
11,-9.0,2913.2,718.0,40.9,3.0
12,-12.8,3117.0,700.0,32.0,2.2
13,-16.2,3245.0,689.0,24.9,1.8
14,999.0,3657.0,9999.0,999.0,999.0
15,999.0,4267.0,9999.0,999.0,999.0
16,-29.3,4780.3,568.0,15.4,-7.3
17,999.0,4876.0,9999.0,999.0,999.0
18,-32.7,5750.0,500.0,20.1,-14.7
19,999.0,6095.0,9999.0,999.0,999.0
20,-37.3,6294.9,465.0,18.7,-19.3
21,999.0,6705.0,9999.0,999.0,999.0
22,-41.3,7400.0,400.0,21.0,-25.3
23,999.0,7619.0,9999.0,999.0,999.0
24,-39.5,7695.1,384.0,31.0,-27.5
25,999.0,9143.0,9999.0,999.0,999.0
26,-51.3,9420.0,300.0,33.0,-41.3
27,-56.7,10276.3,264.0,34.7,-47.7
28,999.0,10363.0,9999.0,999.0,999.0
29,-58.7,10640.0,250.0,33.9,-49.7
30,999.0,10667.0,9999.0,999.0,999.0
31,-57.5,11301.8,226.0,34.4,-48.5
32,999.0,11887.0,9999.0,999.0,999.0
33,-62.1,12090.0,200.0,36.7,-54.1
34,999.0,12496.0,9999.0,999.0,999.0
35,-68.1,13044.6,172.0,34.3,-60.1
36,-66.5,13900.0,150.0,34.9,-58.5
37,-66.7,13942.0,149.0,34.9,-58.7
38,999.0,14020.0,9999.0,999.0,999.0
39,-69.5,14988.1,126.0,33.7,-61.5
40,-69.9,15885.2,109.0,33.5,-61.9
41,-69.3,16420.0,100.0,33.8,-61.3
42,-68.9,16507.5,98.6,34.0,-60.9
43,-69.3,16744.9,94.9,33.8,-61.3
44,999.0,16760.0,9999.0,999.0,999.0
45,-70.3,17840.6,79.5,33.4,-62.3
46,-66.9,18630.0,70.0,34.8,-58.9
47,999.0,18890.0,9999.0,999.0,999.0
48,-65.7,18981.0,66.2,35.3,-57.7
49,999.0,19810.0,9999.0,999.0,999.0
50,-66.1,20253.0,54.1,35.1,-58.1
51,999.0,20420.0,9999.0,999.0,999.0
52,-62.3,20760.0,50.0,32.5,-53.3
53,999.0,21330.0,9999.0,999.0,999.0
54,-60.7,24060.0,30.0,29.5,-50.7
55,-57.9,26730.0,20.0,24.5,-45.9
56,999.0,27430.0,9999.0,999.0,999.0
57,-57.7,27469.6,17.9,24.5,-45.7
58,999.0,30480.0,9999.0,999.0,999.0
59,-53.5,31440.0,10.0,17.2,-37.5
60,-51.5,32178.8,9.0,16.2,-34.5
61,999.0,33520.0,9999.0,999.0,999.0
62,-52.9,33930.0,7.0,15.7,-35.9
63,999.0,34740.0,9999.0,999.0,999.0
