,dewpoint,height,pressure,relative humidity,temperature
0,999.0,66.0,1000.0,999.0,999.0
1,999.0,1469.0,850.0,999.0,999.0
2,3.4,1592.0,838.0,30.6,21.4
3,999.0,1828.0,9999.0,999.0,999.0
4,999.0,2133.0,9999.0,999.0,999.0
5,999.0,2438.0,9999.0,999.0,999.0
6,999.0,2743.0,9999.0,999.0,999.0
7,-1.2,3108.0,700.0,56.7,6.8
8,999.0,3657.0,9999.0,999.0,999.0
9,-3.9,3849.6,639.0,75.0,0.0
10,999.0,4267.0,9999.0,999.0,999.0
11,-11.5,4351.6,600.0,53.9,-3.5
12,999.0,4876.0,9999.0,999.0,999.0
13,-9.0,4879.4,561.0,90.4,-7.7
14,-12.6,5407.2,524.0,90.1,-11.3
15,-17.5,5760.0,500.0,71.8,-13.5
16,999.0,5791.0,9999.0,999.0,999.0
17,999.0,6095.0,9999.0,999.0,999.0
18,-26.8,7430.0,400.0,69.2,-22.7
19,999.0,7619.0,9999.0,999.0,999.0
20,999.0,9143.0,9999.0,999.0,999.0
21,-43.7,9470.0,300.0,62.9,-39.3
22,999.0,10667.0,9999.0,999.0,999.0
23,-58.3,10690.0,250.0,38.2,-50.3
24,-67.1,11713.2,213.0,39.4,-60.1
25,999.0,11887.0,9999.0,999.0,999.0
26,-69.7,12100.0,200.0,38.3,-62.7
27,999.0,12191.0,9999.0,999.0,999.0
28,-71.1,12350.6,192.0,37.7,-64.1
29,999.0,12801.0,9999.0,999.0,999.0
30,-71.7,12813.3,178.0,37.5,-64.7
31,-65.9,13880.0,150.0,35.2,-57.9
32,-64.1,14407.5,138.0,35.9,-56.1
33,999.0,14630.0,9999.0,999.0,999.0
34,-67.5,15082.0,124.0,34.5,-59.5
35,999.0,15239.0,9999.0,999.0,999.0
36,999.0,16154.0,9999.0,999.0,999.0
37,-68.9,16430.0,100.0,26.3,-58.9
38,999.0,16450.0,9999.0,999.0,999.0
39,-69.3,16864.5,93.3,26.1,-59.3
40,-72.5,17327.6,86.6,24.9,-62.5
41,-70.1,17904.9,78.9,25.8,-60.1
42,-72.7,18352.9,73.4,24.8,-62.7
43,-71.9,18650.0,70.0,25.1,-61.9
44,999.0,18890.0,9999.0,999.0,999.0
45,-71.1,20750.0,50.0,17.4,-58.1
46,999.0,21330.0,9999.0,999.0,999.0
47,-71.9,24020.0,30.0,8.2,-52.9
48,-73.3,26670.0,20.0,3.5,-47.3
49,-73.9,27150.9,18.6,3.1,-46.9
50,999.0,27430.0,9999.0,999.0,999.0
51,-71.1,28375.4,15.5,2.5,-41.1
52,999.0,30480.0,9999.0,999.0,999.0
53,999.0,30780.0,9999.0,999.0,999.0
54,-68.3,31370.0,10.0,2.5,-37.3
55,999.0,32300.0,9999.0,999.0,999.0
56,999.0,32910.0,9999.0,999.0,999.0
