,dewpoint,height,pressure,relative humidity,temperature
0,4.4,75.0,1009.0,95.9,5.0
1,5.0,107.4,1005.0,100.0,5.0
2,8.1,151.0,1000.0,99.3,8.2
3,8.7,167.6,998.0,94.1,9.6
4,5.8,431.5,967.0,62.4,12.8
5,2.4,723.6,934.0,50.5,12.4
6,-8.0,805.2,925.0,21.0,14.0
7,-10.4,814.4,924.0,16.7,14.6
8,-20.2,1000.4,904.0,6.9,15.8
9,999.0,1518.0,850.0,999.0,15.4
10,999.0,1527.9,849.0,999.0,15.4
11,-16.0,2820.5,727.0,17.6,7.0
12,-19.6,3130.0,700.0,14.5,5.4
13,-25.0,3895.0,637.0,13.2,0.0
14,-10.3,4319.2,604.0,58.4,-3.3
15,-13.7,4571.2,585.0,53.3,-5.7
16,-28.7,4816.0,567.0,15.5,-6.7
17,-25.9,5281.1,534.0,27.9,-10.9
18,-39.7,5648.5,509.0,8.5,-12.7
19,-38.7,5780.0,500.0,10.2,-13.7
20,-57.3,7136.5,417.0,2.8,-23.3
21,-30.7,7440.0,400.0,57.4,-24.7
22,-30.5,7531.4,395.0,62.9,-25.5
23,-40.7,7642.4,389.0,23.2,-25.7
24,-43.1,7717.2,385.0,18.7,-26.1
25,-47.3,9480.0,300.0,38.2,-38.3
26,-50.1,10098.5,274.0,41.3,-42.1
27,-50.1,10123.2,273.0,41.3,-42.1
28,-51.1,10477.0,259.0,50.8,-45.1
29,-52.9,10710.0,250.0,50.2,-46.9
30,-63.1,12150.0,200.0,52.5,-58.1
31,-70.9,12539.7,188.0,17.4,-57.9
32,-76.7,13060.3,173.0,10.5,-60.7
33,-78.3,13394.3,164.0,6.0,-58.3
34,-83.7,13950.0,150.0,3.4,-60.7
35,-87.7,14555.2,136.0,2.5,-63.7
36,-88.1,15476.9,117.0,2.5,-64.1
37,-87.9,15529.5,116.0,2.5,-63.9
38,-91.5,16430.0,100.0,2.8,-69.5
39,999.0,16574.5,97.6,999.0,-70.5
40,-91.5,16920.1,92.1,2.4,-68.5
41,999.0,17568.3,82.6,999.0,-71.1
42,-91.5,18560.0,70.0,2.8,-69.5
43,-91.7,18594.1,69.6,2.8,-69.7
44,-87.9,19463.2,60.3,1.9,-61.9
45,-85.5,20630.0,50.0,1.7,-57.5
46,-83.1,21228.6,45.5,1.9,-55.1
47,-84.7,21543.8,43.3,1.7,-56.7
48,-78.5,22419.7,37.8,1.8,-48.5
49,-80.3,23591.8,31.6,1.9,-51.3
50,-77.3,23940.0,30.0,1.9,-47.3
51,-76.1,24188.4,28.9,1.8,-45.1
52,-78.3,25367.0,24.2,1.8,-48.3
53,-75.7,26152.5,21.5,1.8,-44.7
54,-76.9,26630.0,20.0,1.7,-45.9
55,-77.1,26764.6,19.6,1.7,-46.1
