,dewpoint,height,pressure,relative humidity,temperature
0,5.0,140.0,1006.0,100.0,5.0
1,4.2,186.0,1000.0,100.0,4.2
2,4.1,226.8,995.0,99.3,4.2
3,999.0,304.0,9999.0,999.0,999.0
4,4.4,309.3,985.0,93.3,5.4
5,999.0,609.0,9999.0,999.0,999.0
6,1.8,820.0,925.0,100.0,1.8
7,999.0,914.0,9999.0,999.0,999.0
8,1.0,1022.9,902.0,100.0,1.0
9,999.0,1219.0,9999.0,999.0,999.0
10,1.2,1397.4,861.0,100.0,1.2
11,1.0,1501.0,850.0,100.0,1.0
12,999.0,1523.0,9999.0,999.0,999.0
13,999.0,1828.0,9999.0,999.0,999.0
14,-0.3,1848.6,814.0,97.8,0.0
15,999.0,2133.0,9999.0,999.0,999.0
16,-2.9,2219.6,777.0,100.0,-2.9
17,-2.9,2281.1,771.0,100.0,-2.9
18,-19.9,2437.2,756.0,23.8,-1.9
19,999.0,2438.0,9999.0,999.0,999.0
20,-30.9,2586.2,742.0,8.2,-0.9
21,999.0,2743.0,9999.0,999.0,999.0
22,-27.9,3049.0,700.0,12.6,-2.9
23,-30.5,3117.2,694.0,10.3,-3.5
24,-17.1,3289.9,679.0,35.6,-4.1
25,999.0,3657.0,9999.0,999.0,999.0
26,-17.5,3681.5,646.0,41.3,-6.5
27,999.0,4267.0,9999.0,999.0,999.0
28,-27.9,4294.6,597.0,21.5,-9.9
29,999.0,4876.0,9999.0,999.0,999.0
30,999.0,5181.0,9999.0,999.0,999.0
31,-36.5,5630.0,500.0,22.5,-20.5
32,999.0,6095.0,9999.0,999.0,999.0
33,-48.9,6947.5,417.0,15.4,-30.9
34,999.0,7010.0,9999.0,999.0,999.0
35,-51.9,7240.0,400.0,13.2,-32.9
36,999.0,7619.0,9999.0,999.0,999.0
37,999.0,8229.0,9999.0,999.0,999.0
38,999.0,9143.0,9999.0,999.0,999.0
39,-59.1,9210.0,300.0,24.0,-47.1
40,999.0,9448.0,9999.0,999.0,999.0
41,-62.7,9876.1,271.0,25.5,-51.7
42,-64.9,10390.0,250.0,27.9,-54.9
43,999.0,10667.0,9999.0,999.0,999.0
44,999.0,10972.0,9999.0,999.0,999.0
45,-69.5,11312.6,216.0,29.6,-60.5
46,-65.9,11519.4,209.0,31.1,-56.9
47,-67.7,11800.0,200.0,26.8,-57.7
48,999.0,11887.0,9999.0,999.0,999.0
49,999.0,12191.0,9999.0,999.0,999.0
50,-67.3,12365.6,183.0,16.6,-53.3
51,999.0,12496.0,9999.0,999.0,999.0
52,-69.7,12841.5,170.0,9.8,-51.7
53,-76.1,13650.0,150.0,4.5,-53.1
54,-78.1,14139.5,139.0,3.7,-54.1
55,999.0,14630.0,9999.0,999.0,999.0
56,-78.5,14670.0,128.0,2.9,-52.5
57,999.0,15239.0,9999.0,999.0,999.0
58,999.0,15544.0,9999.0,999.0,999.0
59,-80.7,15762.4,108.0,2.6,-54.7
60,999.0,16154.0,9999.0,999.0,999.0
61,-79.9,16260.0,100.0,2.7,-53.9
62,999.0,17060.0,9999.0,999.0,999.0
63,999.0,17670.0,9999.0,999.0,999.0
64,-82.9,18137.1,74.6,1.9,-54.9
65,999.0,18280.0,9999.0,999.0,999.0
66,-82.5,18540.0,70.0,1.9,-54.5
67,999.0,18590.0,9999.0,999.0,999.0
68,999.0,18890.0,9999.0,999.0,999.0
69,999.0,19200.0,9999.0,999.0,999.0
70,999.0,19500.0,9999.0,999.0,999.0
71,999.0,19810.0,9999.0,999.0,999.0
72,999.0,20110.0,9999.0,999.0,999.0
73,999.0,20420.0,9999.0,999.0,999.0
74,-81.3,20710.0,50.0,1.8,-52.3
75,999.0,21030.0,9999.0,999.0,999.0
76,999.0,21330.0,9999.0,999.0,999.0
77,999.0,22250.0,9999.0,999.0,999.0
78,999.0,22860.0,9999.0,999.0,999.0
79,-83.1,24040.0,30.0,0.9,-49.1
80,-82.9,26319.9,21.2,0.9,-48.9
81,-81.5,26700.0,20.0,0.9,-46.5
82,999.0,27430.0,9999.0,999.0,999.0
83,999.0,28040.0,9999.0,999.0,999.0
84,999.0,28650.0,9999.0,999.0,999.0
85,999.0,28950.0,9999.0,999.0,999.0
86,-78.3,29433.2,13.3,0.9,-42.3
87,-78.9,30018.2,12.2,0.9,-42.9
88,999.0,30170.0,9999.0,999.0,999.0
89,999.0,30480.0,9999.0,999.0,999.0
90,999.0,31090.0,9999.0,999.0,999.0
91,-72.9,31370.0,10.0,0.9,-33.9
92,-72.1,31660.1,9.6,1.0,-33.1
93,999.0,31690.0,9999.0,999.0,999.0
94,999.0,32000.0,9999.0,999.0,999.0
95,999.0,32610.0,9999.0,999.0,999.0
96,999.0,33220.0,9999.0,999.0,999.0
97,999.0,33520.0,9999.0,999.0,999.0
98,-69.9,33890.0,7.0,1.0,-29.9
99,999.0,34440.0,9999.0,999.0,999.0
100,999.0,34740.0,9999.0,999.0,999.0
101,999.0,35660.0,9999.0,999.0,999.0
