,dewpoint,height,pressure,relative humidity,temperature
0,11.1,100.0,1003.0,83.8,13.8
1,11.0,122.0,1000.0,87.7,13.0
2,11.2,172.6,994.0,94.9,12.0
3,999.0,304.0,9999.0,999.0,999.0
4,10.1,394.3,968.0,98.0,10.4
5,10.2,402.9,967.0,98.7,10.4
6,11.5,455.0,961.0,98.0,11.8
7,8.7,542.9,951.0,75.1,13.0
8,8.8,587.4,946.0,71.8,13.8
9,999.0,609.0,9999.0,999.0,999.0
10,8.8,623.2,942.0,71.8,13.8
11,8.2,641.2,940.0,67.2,14.2
12,9.8,714.2,932.0,55.8,18.8
13,10.4,779.2,925.0,56.0,19.4
14,9.8,892.3,913.0,49.3,20.8
15,999.0,914.0,9999.0,999.0,999.0
16,8.8,920.9,910.0,46.1,20.8
17,8.8,930.5,909.0,46.1,20.8
18,999.0,1219.0,9999.0,999.0,999.0
19,8.2,1321.1,869.0,45.9,20.2
20,7.0,1508.0,850.0,45.6,19.0
21,999.0,1523.0,9999.0,999.0,999.0
22,1.4,1817.2,820.0,34.0,17.4
23,999.0,1828.0,9999.0,999.0,999.0
24,999.0,2133.0,9999.0,999.0,999.0
25,1.6,2254.2,779.0,44.1,13.6
26,999.0,2438.0,9999.0,999.0,999.0
27,-5.2,2518.4,755.0,28.1,12.8
28,999.0,2743.0,9999.0,999.0,999.0
29,-7.8,3144.0,700.0,31.3,8.2
30,999.0,3352.0,9999.0,999.0,999.0
31,-12.4,3505.0,670.0,26.0,5.6
32,999.0,3657.0,9999.0,999.0,999.0
33,-17.0,3867.5,641.0,18.6,5.0
34,-18.6,3983.1,632.0,16.9,4.4
35,999.0,4267.0,9999.0,999.0,999.0
36,-14.4,4581.9,587.0,31.5,0.6
37,-17.1,4761.8,574.0,26.5,-0.1
38,999.0,4876.0,9999.0,999.0,999.0
39,-18.9,5383.4,531.0,28.0,-2.9
40,999.0,5791.0,9999.0,999.0,999.0
41,-21.3,5850.0,500.0,31.7,-7.3
42,999.0,6095.0,9999.0,999.0,999.0
43,999.0,6400.0,9999.0,999.0,999.0
44,999.0,6705.0,9999.0,999.0,999.0
45,999.0,7315.0,9999.0,999.0,999.0
46,-36.1,7550.0,400.0,20.8,-19.1
47,-36.5,7606.0,397.0,20.6,-19.5
48,999.0,7619.0,9999.0,999.0,999.0
49,999.0,7924.0,9999.0,999.0,999.0
50,999.0,8534.0,9999.0,999.0,999.0
51,999.0,8839.0,9999.0,999.0,999.0
52,999.0,9143.0,9999.0,999.0,999.0
53,999.0,9448.0,9999.0,999.0,999.0
54,-47.9,9610.0,300.0,28.0,-35.9
55,999.0,9753.0,9999.0,999.0,999.0
56,999.0,10058.0,9999.0,999.0,999.0
57,999.0,10363.0,9999.0,999.0,999.0
58,999.0,10667.0,9999.0,999.0,999.0
59,-57.1,10850.0,250.0,27.6,-46.1
60,999.0,12191.0,9999.0,999.0,999.0
61,-67.9,12290.0,200.0,30.3,-58.9
62,-68.3,12321.4,199.0,30.1,-59.3
63,999.0,12496.0,9999.0,999.0,999.0
64,-72.1,13046.9,177.0,32.6,-64.1
65,999.0,13106.0,9999.0,999.0,999.0
66,999.0,13411.0,9999.0,999.0,999.0
67,999.0,13715.0,9999.0,999.0,999.0
68,-72.7,13740.8,158.0,32.4,-64.7
69,999.0,14020.0,9999.0,999.0,999.0
70,-74.9,14060.0,150.0,31.5,-66.9
71,999.0,14325.0,9999.0,999.0,999.0
72,-77.5,14388.8,142.0,30.3,-69.5
73,-74.9,14516.9,139.0,31.5,-66.9
74,-75.7,14782.8,133.0,31.1,-67.7
75,-71.7,14921.3,130.0,32.8,-63.7
76,999.0,14935.0,9999.0,999.0,999.0
77,-73.3,15209.9,124.0,32.1,-65.3
78,999.0,15239.0,9999.0,999.0,999.0
79,-71.7,15512.8,118.0,32.8,-63.7
80,999.0,15544.0,9999.0,999.0,999.0
81,-73.7,15777.0,113.0,32.0,-65.7
82,999.0,15849.0,9999.0,999.0,999.0
83,-73.3,15940.5,110.0,32.1,-65.3
84,-72.3,16166.4,106.0,32.5,-64.3
85,999.0,16459.0,9999.0,999.0,999.0
86,-72.7,16520.0,100.0,32.4,-64.7
87,999.0,16760.0,9999.0,999.0,999.0
88,999.0,17060.0,9999.0,999.0,999.0
89,999.0,17370.0,9999.0,999.0,999.0
90,999.0,17670.0,9999.0,999.0,999.0
91,999.0,17980.0,9999.0,999.0,999.0
92,-76.1,18009.5,78.2,30.9,-68.1
93,999.0,18280.0,9999.0,999.0,999.0
94,999.0,18590.0,9999.0,999.0,999.0
95,-74.7,18680.0,70.0,31.5,-66.7
96,999.0,18890.0,9999.0,999.0,999.0
97,-74.1,19308.0,63.1,31.8,-66.1
98,-69.9,20730.0,50.0,29.5,-60.9
99,999.0,21330.0,9999.0,999.0,999.0
100,-67.3,21376.0,45.1,26.9,-57.3
101,999.0,22250.0,9999.0,999.0,999.0
102,-66.7,22662.8,36.8,27.2,-56.7
103,999.0,22860.0,9999.0,999.0,999.0
104,-62.7,23322.4,33.2,25.5,-51.7
105,-62.9,23980.0,30.0,25.5,-51.9
106,999.0,24380.0,9999.0,999.0,999.0
107,999.0,24680.0,9999.0,999.0,999.0
108,999.0,24990.0,9999.0,999.0,999.0
109,-61.9,26393.7,20.7,23.0,-49.9
110,999.0,26510.0,9999.0,999.0,999.0
111,-61.1,26630.0,20.0,20.8,-48.1
112,-59.7,26900.1,19.2,21.3,-46.7
113,999.0,27120.0,9999.0,999.0,999.0
114,999.0,27430.0,9999.0,999.0,999.0
115,999.0,27730.0,9999.0,999.0,999.0
116,999.0,28040.0,9999.0,999.0,999.0
117,-59.9,28154.6,15.9,19.0,-45.9
118,999.0,28340.0,9999.0,999.0,999.0
119,999.0,28950.0,9999.0,999.0,999.0
120,-54.5,29213.2,13.6,16.9,-38.5
121,999.0,29260.0,9999.0,999.0,999.0
122,999.0,29560.0,9999.0,999.0,999.0
123,999.0,30480.0,9999.0,999.0,999.0
124,999.0,31090.0,9999.0,999.0,999.0
125,-55.3,31300.0,10.0,13.6,-37.3
126,999.0,31390.0,9999.0,999.0,999.0
127,-53.9,31585.4,9.6,14.0,-35.9
