,dewpoint,height,pressure,relative humidity,temperature
0,999.0,99999.0,1000.0,999.0,999.0
1,4.0,73.0,985.0,92.0,5.2
2,3.2,384.8,948.0,100.0,3.2
3,-4.0,436.6,942.0,48.7,6.0
4,-3.2,462.8,939.0,48.9,6.8
5,-1.8,586.3,925.0,56.5,6.2
6,-9.6,1133.9,865.0,38.0,3.4
7,-22.4,1209.4,857.0,12.9,3.6
8,-24.8,1286.0,850.0,10.7,3.2
9,-9.8,1635.3,814.0,47.0,0.2
10,-28.3,2110.3,767.0,11.6,-2.3
11,-28.3,2404.7,739.0,13.4,-4.3
12,-14.7,2522.9,728.0,45.5,-4.7
13,-19.5,2826.0,700.0,34.9,-6.5
14,-26.7,3109.2,675.0,21.8,-8.7
15,-16.5,3166.9,670.0,52.4,-8.5
16,-12.0,3354.0,654.0,83.3,-9.7
17,-19.9,4694.8,548.0,100.0,-19.9
18,-39.7,5356.5,501.0,19.7,-22.7
19,-39.7,5370.0,500.0,19.7,-22.7
20,-42.1,5776.1,473.0,17.3,-24.1
21,-40.3,6980.0,400.0,54.5,-34.3
22,-43.8,7613.1,365.0,66.2,-39.9
23,-49.8,8710.8,310.0,78.8,-47.7
24,-51.6,8920.0,300.0,78.4,-49.5
25,-61.6,10100.0,250.0,64.0,-58.1
26,-63.0,10278.2,243.0,63.5,-59.5
27,-65.8,10811.9,223.0,62.6,-62.3
28,-66.5,11361.0,204.0,60.0,-62.7
29,-66.4,11480.0,200.0,57.7,-62.3
30,-66.7,12316.0,175.0,24.0,-55.7
31,-72.1,12887.1,160.0,10.4,-55.1
32,-75.9,13300.0,150.0,6.5,-55.9
33,-81.1,14252.5,129.0,4.2,-59.1
34,-81.1,15860.0,100.0,3.7,-58.1
35,-84.9,18100.0,70.0,2.5,-59.9
36,-84.1,18144.7,69.5,2.9,-60.1
37,-82.5,19333.3,57.5,2.8,-57.5
38,-84.1,20210.0,50.0,2.9,-60.1
39,-87.7,22816.6,32.8,2.9,-64.7
40,-88.3,23370.0,30.0,2.4,-64.3
41,-85.5,25870.0,20.0,2.8,-61.5
42,-84.3,27259.2,16.0,2.6,-59.3
